5608	N134 	N5008 N17036 N1451 N2736	1 1 0 0
5609	N468 N1107 N4535 N10311 N14897 N19389 	N21167 N21768 N9198 N19694	1 1 0 0
5610	N849 N970 N5325 N9116 N10293 N14125 N16035 N16625 N16649 N16873 N18141 N19590 N20493 N21457 N22063 	N24879 N25577 N10692 N12817	1 1 0 0
5611	N1620 	N13697 N18605 N355 N15878	1 1 0 0
5612	N3678 N5305 N7515 N9627 N13866 N22239 N24716 	N24823 N25015 N25548 N2133	1 1 0 0
5613	N7107 N13226 N14180 N14488 N15426 N15479 N15571 	N20242 N23608 N3032 N963	1 1 0 0
5614	N4050 N6472 N8210 N8912 	N11660 N12649 N19181 N9102	1 1 0 0
5615	N47 N296 N1192 N2815 N3821 N4203 N4304 N6076 N6795 N7270 N7330 N7850 N8597 N8727 N9252 N9677 N9687 N12070 N13912 N14287 N15005 N15178 N15505 N15693 N16386 N17231 N17968 N18420 N19341 N20326 N20489 N20766 N21447 N21503 N21711 N21756 N21828 N22348 N22707 N22985 N23540 N23618 N25001 N25393 	N25555 N25722 N21746 N2372	1 1 0 0
5616	N351 N883 N967 N2248 N2729 N3865 N6686 N7704 N9778 N10748 N10909 N10935 N11239 N12025 N13389 N14108 N15615 N16349 N16557 N17856 N19187 N19470 N19590 N20326 	N21100 N21200 N10105 N23359	1 1 0 0
5617	N5788 N10337 	N19633 N19754 N21069 N9194	1 1 0 0
5618	N1238 N3648 N5932 N11183 	N23076 N24848 N23862 N13717	1 1 0 0
5619	N523 N1304 	N18015 N23507 N1586 N7473	1 1 0 0
5620	N1227 N12025 N16986 	N21209 N23571 N6050 N15800	1 1 0 0
5621	N1490 N4994 N7287 N21215 	N23442 N25335 N25249 N11102	1 1 0 0
5622	N2592 N6421 N9856 N12025 	N16557 N19013 N1533 N4790	1 1 0 0
5623	N138 N2248 N2571 N3329 N5550 N7744 N7985 N8803 N9400 N9495 N9558 N10953 N11448 N12155 N12236 N13551 N13998 N14629 N14700 N17456 N19111 N19590 N19638 N19659 N21618 	N23058 N24904 N2254 N11180	1 1 0 0
5624	N11941 	N20960 N25099 N23674 N20202	1 1 0 0
5625	N193 N1260 N3368 N4754 N5440 N5783 N7906 N8577 N9526 N10627 N12614 N15817 N16846 N17437 N17710 N17903 N19533 	N21012 N25709 N16855 N17778	1 1 0 0
5626	N25 N138 N142 N267 N327 N523 N575 N872 N968 N1024 N1032 N1906 N2061 N2208 N2328 N3696 N3933 N4307 N4634 N4984 N5912 N6842 N7243 N7246 N7504 N7524 N7820 N7955 N9379 N9416 N9433 N9517 N9599 N10026 N10523 N10565 N10648 N11054 N11181 N12236 N13277 N13609 N13904 N14587 N15020 N15542 N15732 N15787 N16290 N16803 N17364 N18127 N18977 N19267 N20354 N20494 N20528 N20873 N21825 N22600 N22712 N23507 N23670 N24790 N25470 N25732 	N25860 N25958 N25378 N21229	1 1 0 0
5627	N2970 N5788 N5891 N6166 N10654 N11062 N14863 	N19303 N23492 N5552 N10786	1 1 0 0
5628	N3328 	N12418 N13810 N1452 N25674	1 1 0 0
5629	N7448 	N10909 N25638 N9820 N12114	1 1 0 0
5630	N780 N1484 N1836 N2774 N4488 N7120 N7701 N8096 N8628 N8863 N10516 N11122 N12913 N15862 N17283 N17742 N18630 N19159 N19834 N20287 N20309 N20471 N20593 N20782 N20810 N20966 N21428 N22963 N23055 N25025 	N25352 N25552 N11915 N15405	1 1 0 0
5631	N44 N5026 N10823 N16702 	N20450 N21151 N19792 N10801	1 1 0 0
5632	N5853 N6958 N11330 	N17105 N18977 N17548 N18139	1 1 0 0
5633	N8997 	N16507 N21700 N20890 N8246	1 1 0 0
5634	N1492 N3271 N13854 N15343 N16771 	N21124 N23709 N19323 N4035	1 1 0 0
5635	N8046 N8645 	N13358 N24694 N5618 N17006	1 1 0 0
5636	N862 N1836 N3390 N3427 N8117 N8241 N9067 N10468 N12455 N15698 N15776 N19138 	N22233 N25887 N14726 N18738	1 1 0 0
5637	N984 N1506 N2132 N2248 N3092 N4493 N5122 N8076 N10117 N10647 N13389 N21170 N22889 	N23337 N25643 N12825 N17360	1 1 0 0
5638	N633 N941 N3386 N4080 N11920 N15784 N16914 N19865 	N20015 N22027 N1854 N5364	1 1 0 0
5639	N516 N1160 N1691 N2248 N3511 N11433 	N17848 N21637 N15666 N3765	1 1 0 0
5640	N98 N495 N3696 N4563 N6318 N6929 N7958 N9774 N11172 N11655 N15807 N16641 	N17611 N22625 N6791 N20672	1 1 0 0
5641	N1000 N6070 	N17702 N24178 N9542 N13123	1 1 0 0
5642	N5258 N6986 N17405 N18291 N18464 N19949 	N20875 N21356 N12799 N4561	1 1 0 0
5643	N9386 	N14478 N17472 N19249 N24894	1 1 0 0
5644	N2349 N3262 N4936 N5538 N6641 N6946 N9222 N10922 N11008 N13112 N13465 N13751 N14377 N14688 N15632 N16436 N18594 N19671 N20076 N20707 N21145 N21578 N21755 	N24100 N25873 N8707 N20853	1 1 0 0
5645	N2059 N8143 N17819 	N22027 N25374 N4654 N12743	1 1 0 0
5646	N519 N1555 	N8328 N19420 N19185 N22994	1 1 0 0
5647	N145 N1893 N7120 N10166 N10196 N11377 N13811 N17710 N22233 N23055 	N23705 N25573 N13852 N15820	1 1 0 0
5648	N5756 	N5893 N13578 N23300 N17860	1 1 0 0
5649	N869 N1291 N9838 N13786 	N19974 N25697 N16090 N5941	1 1 0 0
5650	N10817 	N11189 N19950 N4286 N25544	1 1 0 0
5651	N2336 N13501 	N17188 N18558 N10220 N15109	1 1 0 0
5652	N618 N1412 N1538 N1634 N1636 N2002 N2271 N3237 N3256 N3608 N3655 N5251 N5473 N6298 N6547 N6548 N6891 N6994 N7535 N7628 N7805 N9521 N9575 N9824 N9918 N10040 N10259 N10291 N11257 N11962 N12139 N12203 N12518 N12983 N13133 N13440 N14439 N14859 N15228 N15670 N15837 N16246 N16306 N16484 N16784 N16914 N18062 N18506 N18556 N18662 N18877 N18928 N20170 N20822 N20898 N22263 N22411 N22467 N24538 N24738 N24802 N24993 N25208 N25215 N25268 N25374 	N25421 N25651 N20377 N9128	1 1 0 0
5653	N97 N153 N257 N258 N319 N578 N814 N1104 N1293 N1477 N1655 N1814 N1942 N2035 N2079 N2152 N2180 N2533 N2920 N3053 N3069 N3264 N3446 N3454 N3480 N3503 N3548 N3556 N3751 N3886 N3888 N3953 N4132 N4360 N4405 N4664 N4868 N4937 N5163 N5315 N5341 N5364 N5545 N5613 N5805 N5816 N5924 N5975 N6009 N6245 N6253 N6288 N6373 N6674 N6768 N6931 N6990 N7092 N7342 N7344 N8024 N8115 N8243 N8383 N8397 N8419 N8503 N8587 N8830 N8971 N9143 N9192 N9261 N9395 N9406 N9431 N9550 N9601 N9738 N9978 N10522 N10840 N10905 N10977 N10984 N11004 N11279 N11321 N11357 N11489 N11674 N11787 N12058 N12096 N12227 N12244 N12550 N13044 N13430 N13520 N13524 N13665 N13755 N13804 N14000 N14219 N14340 N14476 N14616 N14652 N14774 N14885 N15007 N15019 N15110 N15119 N15188 N15283 N15289 N15296 N15343 N15455 N15504 N15555 N15560 N15844 N15866 N15903 N15908 N16242 N16278 N16343 N16458 N16661 N16694 N16706 N16758 N17210 N17305 N17639 N17895 N17907 N17936 N17943 N18042 N18046 N18149 N18329 N18370 N18472 N18602 N18804 N18837 N19106 N19229 N19715 N19766 N19874 N20177 N20268 N20396 N20464 N20511 N20588 N20727 N20760 N20997 N21290 N21324 N21376 N21432 N21508 N21588 N21589 N21976 N22075 N22194 N22522 N22525 N22566 N22597 N22605 N23107 N23356 N23551 N23617 N23709 N23758 N23857 N23981 N24019 N24321 N24613 N24754 N24813 N25084 N25223 N25225 N25409 	N25455 N25741 N14221 N7874	1 1 0 0
5654	N1043 N1956 N5288 N7869 N11457 N15849 N15895 	N16581 N18321 N16632 N15343	1 1 0 0
5655	N1685 N4016 N6618 N9820 N10950 	N14469 N19392 N10750 N21091	1 1 0 0
5656	N1528 N2378 N5550 N5788 N5891 N6226 N8865 N9867 N10324 N10942 N12025 N13619 N14026 N14595 N14646 N15474 N15615 N15773 N16260 N17239 N19111 N19633 N19638 N22119 N22437 N22889 N24022 N24941 	N25841 N25958 N5026 N10025	1 1 0 0
5657	N2643 	N11402 N19345 N5168 N13138	1 1 0 0
5658	N2897 N9815 N11729 N14357 N16017 N16891 N17927 N19402 	N21491 N23287 N14869 N8057	1 1 0 0
5659	N203 N3163 N3291 N5003 N5663 N7804 N7874 N8094 N12855 N13161 N14843 N16183 N17622 N19745 	N24611 N25938 N22613 N21827	1 1 0 0
5660	N12099 	N12627 N22026 N9687 N4091	1 1 0 0
5661	N12607 N13444 	N13535 N18042 N7245 N24091	1 1 0 0
5662	N4710 N5338 N6181 N6205 N8840 N8865 N9535 N10942 N10990 N11008 N11009 N13198 N13751 N13992 N14384 N16826 N17503 N20688 N21073 N22516 	N24553 N25873 N25064 N1577	1 1 0 0
5663	N700 N780 N3836 N4409 N6118 N6286 N6830 N7860 N8134 N8285 N8356 N9357 N9669 N11083 N11297 N12135 N12448 N12686 N13752 N14878 N14905 N15776 N15949 N17835 N17838 N18896 N19097 N20287 N20314 N20574 N20772 N20774 N21462 N22103 N22109 N22774 N24586 N24634 N24652 	N24865 N25415 N3156 N4878	1 1 0 0
5664	N5788 	N5982 N15053 N14965 N23819	1 1 0 0
5665	N3994 N4177 N4594 	N5625 N12067 N7338 N17129	1 1 0 0
5666	N2581 	N9003 N10136 N16418 N6504	1 1 0 0
5667	N2527 N3985 	N18328 N19754 N23617 N3085	1 1 0 0
5668	N4675 	N14898 N24605 N7181 N8895	1 1 0 0
5669	N2938 N18364 N20859 	N22233 N25143 N24783 N8351	1 1 0 0
5670	N5553 	N11000 N20660 N18658 N6799	1 1 0 0
5671	N7871 	N8710 N25652 N11321 N3583	1 1 0 0
5672	N1040 N1293 N1359 N1772 N4090 N5973 N6071 N7344 N7669 N8009 N8339 N8982 N9014 N9034 N9101 N9717 N10165 N10508 N11572 N12922 N13228 N14678 N15289 N16839 N17875 N18134 N18433 N18639 N18838 N19196 N20202 N21885 N22101 N23263 N23300 N24046 	N25027 N25665 N9312 N21384	1 1 0 0
5673	N2395 N5982 	N10382 N19548 N16282 N6083	1 1 0 0
5674	N99 N3117 N4196 N5999 N6092 N6421 N6577 N6744 N6874 N7016 N7542 N8817 N9511 N10303 N12025 N12099 N12730 N13257 N13400 N14688 N15093 N15615 N15716 N15831 N17847 N17848 N17921 N18187 N18884 N19111 N19590 N20337 N20339 N20654 N21170 N22330 N24455 	N24577 N25068 N6439 N13266	1 1 0 0
5675	N6071 N9936 N20727 	N20728 N23055 N13412 N18877	1 1 0 0
5676	N12071 	N19899 N20806 N6370 N16831	1 1 0 0
5677	N2527 N4780 N5550 N12098 	N16682 N18328 N21749 N18402	1 1 0 0
5678	N27 N561 N1077 N1677 N5858 N6270 N8576 N8905 N15729 N16863 N18099 	N20859 N22233 N16369 N22228	1 1 0 0
5679	N2075 N3021 N4778 N6285 N6705 N8793 N9974 N10095 N13239 N13487 N15163 N16287 N19633 N20107 N20424 N21332 N21876 N22827 	N24556 N25563 N18388 N18625	1 1 0 0
5680	N7822 	N14447 N20081 N9325 N15332	1 1 0 0
5681	N193 N198 N620 N659 N899 N993 N1067 N1278 N1477 N1479 N1514 N1532 N1662 N1771 N1911 N2014 N2354 N2371 N2570 N2645 N2661 N3165 N3294 N3354 N3387 N3511 N3980 N4270 N4318 N4381 N4580 N4610 N4754 N5129 N5252 N5320 N5467 N5484 N5560 N5733 N5829 N5909 N6013 N6062 N6154 N6203 N6265 N6371 N6461 N6820 N6892 N7221 N7409 N7871 N8171 N8244 N8535 N8577 N8878 N8897 N9037 N9222 N9234 N9343 N9368 N9533 N9634 N9647 N9807 N9859 N9902 N9953 N10273 N10546 N10603 N10627 N10718 N10957 N11348 N11446 N11902 N11903 N11908 N12019 N12277 N12387 N12689 N12711 N12737 N12790 N12884 N13303 N13584 N13624 N13633 N13660 N13661 N13702 N13924 N13948 N13973 N14059 N14122 N14332 N14417 N14579 N14840 N14954 N15094 N15186 N15287 N15325 N15412 N15563 N15573 N15668 N15718 N15791 N15864 N16458 N16771 N16846 N16881 N16953 N17042 N17094 N17396 N17437 N17549 N17583 N17710 N17716 N18214 N18236 N18373 N18532 N18536 N18620 N18645 N19262 N19384 N19483 N19516 N19533 N19614 N19680 N19717 N19719 N19909 N20027 N20289 N20343 N20848 N20856 N20929 N21196 N21212 N21384 N21844 N21998 N22038 N22386 N22524 N22651 N22729 N23003 N23055 N23070 N23527 N24321 N24344 N24417 N24615 N24638 N24809 N24919 N25030 N25119 N25185 N25243 N25652 	N25709 N25870 N9242 N15340	1 1 0 0
5682	N364 N3740 N11383 	N18592 N25151 N17168 N7241	1 1 0 0
5683	N319 N893 N3356 N5129 N5295 N6914 N8331 N9222 N15094 	N15186 N18532 N17036 N906	1 1 0 0
5684	N14269 	N18583 N21024 N3918 N1044	1 1 0 0
5685	N5684 N7282 	N7744 N8870 N7727 N21475	1 1 0 0
5686	N2137 N2571 	N17848 N19590 N13135 N9529	1 1 0 0
5687	N3386 N4132 N4401 N5901 N6135 N6533 N6571 N8785 N8825 N12025 N13252 N13501 N13684 N16343 N17887 N19242 N19590 N21051 N22184 	N24046 N25857 N8449 N5325	1 1 0 0
5688	N3296 N4235 N4272 N8091 	N8695 N25768 N17037 N2104	1 1 0 0
5689	N8958 	N23242 N23767 N718 N18003	1 1 0 0
5690	N3546 N3905 N4708 N6161 N16413 	N21019 N21682 N13096 N22893	1 1 0 0
5691	N3131 N6092 N6181 N9535 N10942 N11314 N15069 N15479 N15716 N15773 	N16260 N22889 N23583 N23416	1 1 0 0
5692	N1094 N1888 N2311 N5834 N6360 N7770 N8199 N9251 N9359 N9495 N10450 N14338 N15137 N18876 N19248 N19590 N19865 	N21666 N21988 N15555 N11309	1 1 0 0
5693	N319 N3980 N4594 N5198 N5668 N6038 N8331 N9526 N16101 N16846 N17710 N19533 N19606 N21673 N21914 	N23281 N24396 N11401 N6161	1 1 0 0
5694	N13881 	N19786 N20634 N24877 N21155	1 1 0 0
5695	N1024 N1598 N7271 N7524 N8363 N9379 N9710 N10026 N10694 N19940 	N21523 N23338 N23274 N18015	1 1 0 0
5696	N5231 	N5982 N20071 N23811 N14175	1 1 0 0
5697	N1506 N2248 	N17108 N17924 N9521 N18297	1 1 0 0
5698	N11934 	N12738 N19221 N16124 N14713	1 1 0 0
5699	N1107 N9222 	N13599 N17487 N7682 N616	1 1 0 0
5700	N8558 N10513 	N15716 N16035 N5511 N12704	1 1 0 0
5701	N49 N51 N59 N64 N97 N117 N148 N153 N160 N180 N184 N190 N193 N198 N212 N242 N277 N290 N319 N329 N348 N374 N390 N399 N422 N458 N459 N482 N526 N528 N549 N553 N581 N588 N591 N597 N602 N634 N641 N645 N659 N690 N715 N792 N795 N805 N808 N885 N893 N899 N921 N964 N973 N993 N1070 N1094 N1147 N1172 N1176 N1184 N1222 N1231 N1260 N1278 N1284 N1293 N1305 N1352 N1364 N1425 N1451 N1455 N1458 N1473 N1477 N1479 N1514 N1520 N1607 N1608 N1662 N1680 N1685 N1758 N1795 N1803 N1823 N1878 N1885 N1893 N1895 N1922 N1925 N1932 N1938 N1942 N1988 N1992 N2009 N2025 N2068 N2098 N2147 N2213 N2218 N2220 N2252 N2293 N2295 N2326 N2336 N2354 N2356 N2357 N2364 N2374 N2379 N2398 N2407 N2439 N2472 N2513 N2538 N2560 N2570 N2581 N2611 N2623 N2625 N2661 N2688 N2720 N2732 N2734 N2750 N2752 N2759 N2782 N2861 N2908 N2927 N2940 N2953 N2964 N2984 N3013 N3022 N3024 N3027 N3032 N3053 N3067 N3071 N3086 N3087 N3095 N3119 N3178 N3196 N3205 N3218 N3271 N3294 N3296 N3345 N3354 N3364 N3368 N3379 N3387 N3399 N3429 N3437 N3440 N3441 N3446 N3459 N3476 N3511 N3540 N3565 N3572 N3583 N3609 N3622 N3624 N3643 N3688 N3713 N3746 N3751 N3813 N3875 N3876 N3889 N3895 N3948 N3951 N3966 N3972 N3980 N3986 N3990 N4006 N4093 N4096 N4107 N4132 N4148 N4233 N4243 N4248 N4262 N4277 N4278 N4291 N4292 N4318 N4381 N4408 N4416 N4455 N4471 N4507 N4545 N4591 N4594 N4606 N4609 N4610 N4625 N4627 N4633 N4702 N4715 N4795 N4868 N4874 N4912 N4918 N4943 N4945 N4986 N4987 N4999 N5018 N5038 N5092 N5097 N5098 N5112 N5118 N5163 N5171 N5198 N5207 N5208 N5213 N5252 N5259 N5295 N5297 N5302 N5304 N5339 N5400 N5405 N5406 N5440 N5481 N5484 N5487 N5518 N5538 N5541 N5582 N5610 N5624 N5649 N5661 N5668 N5703 N5733 N5746 N5822 N5826 N5829 N5842 N5863 N5866 N5879 N5889 N5902 N5951 N5970 N5979 N6012 N6013 N6038 N6103 N6107 N6135 N6148 N6154 N6156 N6158 N6188 N6203 N6239 N6296 N6300 N6347 N6375 N6384 N6406 N6461 N6467 N6471 N6473 N6478 N6530 N6544 N6546 N6595 N6616 N6618 N6629 N6665 N6674 N6698 N6753 N6766 N6796 N6799 N6820 N6844 N6892 N6909 N6914 N6916 N6919 N6921 N6931 N6932 N6938 N6988 N6990 N7024 N7049 N7080 N7088 N7114 N7138 N7160 N7184 N7185 N7188 N7200 N7226 N7244 N7279 N7281 N7304 N7324 N7325 N7327 N7360 N7401 N7408 N7409 N7416 N7437 N7453 N7497 N7503 N7516 N7518 N7550 N7595 N7599 N7600 N7613 N7619 N7634 N7668 N7710 N7723 N7731 N7776 N7787 N7868 N7871 N7880 N7884 N7889 N7906 N7913 N7916 N7931 N7933 N7934 N7947 N7992 N7994 N8010 N8012 N8013 N8014 N8017 N8024 N8091 N8103 N8120 N8126 N8171 N8210 N8225 N8230 N8252 N8253 N8256 N8331 N8369 N8383 N8411 N8415 N8497 N8503 N8538 N8539 N8547 N8552 N8576 N8593 N8616 N8621 N8654 N8697 N8748 N8793 N8800 N8847 N8855 N8860 N8868 N8888 N8897 N8899 N8991 N9003 N9020 N9034 N9076 N9081 N9083 N9087 N9105 N9116 N9160 N9171 N9175 N9186 N9206 N9210 N9221 N9222 N9241 N9260 N9269 N9272 N9316 N9343 N9368 N9410 N9431 N9445 N9459 N9473 N9490 N9526 N9539 N9560 N9626 N9637 N9649 N9661 N9688 N9693 N9714 N9735 N9744 N9754 N9759 N9777 N9800 N9806 N9820 N9847 N9859 N9862 N9899 N9953 N9980 N9995 N10042 N10078 N10110 N10141 N10143 N10145 N10189 N10199 N10203 N10238 N10239 N10308 N10316 N10363 N10364 N10383 N10427 N10433 N10438 N10450 N10462 N10479 N10491 N10499 N10512 N10516 N10522 N10534 N10541 N10600 N10610 N10611 N10616 N10627 N10645 N10659 N10672 N10718 N10739 N10740 N10785 N10818 N10832 N10853 N10877 N10893 N10900 N10927 N10984 N10995 N11006 N11022 N11023 N11026 N11066 N11107 N11118 N11146 N11175 N11224 N11279 N11317 N11319 N11415 N11486 N11527 N11550 N11595 N11641 N11692 N11732 N11741 N11746 N11759 N11764 N11766 N11779 N11789 N11795 N11821 N11825 N11854 N11874 N11880 N11903 N11908 N11931 N11939 N11958 N11973 N11992 N11996 N11998 N12001 N12006 N12013 N12027 N12048 N12105 N12129 N12152 N12171 N12186 N12209 N12219 N12250 N12253 N12298 N12363 N12370 N12387 N12407 N12428 N12429 N12463 N12465 N12475 N12488 N12532 N12552 N12569 N12578 N12582 N12614 N12632 N12652 N12654 N12689 N12711 N12715 N12716 N12727 N12737 N12761 N12790 N12872 N12878 N12884 N12930 N12938 N12949 N12963 N12966 N12972 N12981 N13003 N13053 N13105 N13106 N13116 N13118 N13130 N13137 N13150 N13182 N13237 N13252 N13257 N13283 N13303 N13313 N13317 N13372 N13385 N13388 N13475 N13480 N13501 N13512 N13555 N13584 N13599 N13621 N13624 N13650 N13652 N13655 N13660 N13661 N13702 N13704 N13740 N13758 N13759 N13778 N13820 N13821 N13824 N13829 N13831 N13842 N13875 N13935 N13971 N13973 N13996 N14007 N14017 N14031 N14038 N14047 N14059 N14086 N14091 N14099 N14122 N14175 N14198 N14199 N14231 N14255 N14296 N14308 N14335 N14358 N14417 N14466 N14505 N14545 N14547 N14562 N14579 N14620 N14622 N14631 N14641 N14647 N14656 N14686 N14701 N14709 N14758 N14760 N14766 N14813 N14829 N14831 N14840 N14869 N14917 N14921 N14935 N14940 N14987 N15028 N15043 N15050 N15052 N15094 N15123 N15127 N15137 N15160 N15181 N15184 N15186 N15236 N15245 N15277 N15287 N15290 N15313 N15325 N15342 N15345 N15358 N15412 N15421 N15449 N15451 N15469 N15543 N15561 N15562 N15563 N15569 N15572 N15573 N15602 N15633 N15668 N15708 N15763 N15791 N15817 N15818 N15825 N15840 N15868 N15870 N15883 N15887 N15899 N15903 N15921 N15932 N15936 N15975 N15979 N16001 N16005 N16031 N16033 N16045 N16050 N16067 N16101 N16102 N16109 N16127 N16136 N16153 N16242 N16243 N16281 N16287 N16297 N16321 N16343 N16353 N16358 N16420 N16441 N16477 N16495 N16500 N16520 N16528 N16556 N16568 N16591 N16608 N16624 N16626 N16630 N16667 N16681 N16694 N16768 N16771 N16822 N16839 N16840 N16842 N16846 N16867 N16940 N16945 N16951 N16952 N16953 N16967 N16973 N16997 N17007 N17027 N17070 N17082 N17104 N17114 N17125 N17153 N17162 N17176 N17188 N17194 N17196 N17227 N17281 N17315 N17318 N17344 N17351 N17375 N17379 N17396 N17414 N17453 N17458 N17466 N17486 N17487 N17490 N17500 N17502 N17565 N17593 N17636 N17671 N17677 N17695 N17697 N17707 N17710 N17714 N17727 N17729 N17753 N17770 N17782 N17806 N17825 N17827 N17836 N17849 N17880 N17905 N17950 N17962 N18018 N18027 N18033 N18051 N18086 N18088 N18091 N18118 N18119 N18120 N18142 N18149 N18159 N18214 N18233 N18236 N18322 N18330 N18361 N18376 N18515 N18532 N18536 N18558 N18613 N18615 N18617 N18619 N18620 N18630 N18646 N18656 N18733 N18785 N18833 N18867 N18875 N18901 N18908 N18930 N18956 N18966 N18976 N18990 N19010 N19028 N19034 N19041 N19060 N19099 N19143 N19144 N19157 N19177 N19191 N19219 N19248 N19257 N19273 N19312 N19318 N19333 N19334 N19352 N19368 N19375 N19382 N19384 N19386 N19387 N19444 N19462 N19479 N19483 N19499 N19508 N19516 N19525 N19533 N19534 N19565 N19606 N19614 N19619 N19655 N19663 N19674 N19680 N19732 N19744 N19751 N19758 N19787 N19793 N19809 N19819 N19822 N19874 N19909 N19915 N19947 N19959 N19960 N19967 N19981 N19983 N20027 N20059 N20064 N20067 N20069 N20072 N20074 N20082 N20085 N20123 N20124 N20137 N20145 N20147 N20155 N20157 N20194 N20235 N20238 N20288 N20303 N20311 N20324 N20343 N20364 N20432 N20444 N20483 N20485 N20486 N20531 N20570 N20625 N20635 N20654 N20669 N20686 N20706 N20786 N20794 N20804 N20823 N20838 N20839 N20848 N20853 N20859 N20894 N20896 N20929 N20941 N20952 N20977 N20988 N20996 N21012 N21026 N21047 N21156 N21168 N21169 N21202 N21206 N21217 N21231 N21238 N21248 N21252 N21285 N21301 N21372 N21374 N21398 N21408 N21413 N21444 N21445 N21489 N21490 N21506 N21532 N21542 N21563 N21583 N21595 N21600 N21639 N21657 N21661 N21673 N21708 N21712 N21732 N21737 N21799 N21800 N21810 N21822 N21823 N21834 N21839 N21848 N21866 N21869 N21877 N21912 N21913 N21998 N22032 N22038 N22045 N22050 N22093 N22104 N22161 N22174 N22182 N22211 N22225 N22228 N22236 N22252 N22268 N22271 N22299 N22308 N22310 N22311 N22328 N22345 N22371 N22379 N22380 N22382 N22412 N22422 N22423 N22452 N22468 N22479 N22503 N22522 N22527 N22577 N22588 N22603 N22633 N22670 N22682 N22713 N22722 N22729 N22750 N22773 N22802 N22816 N22848 N22851 N22923 N22933 N22942 N22958 N22960 N22967 N23003 N23093 N23183 N23209 N23220 N23232 N23281 N23317 N23336 N23368 N23387 N23393 N23398 N23419 N23424 N23443 N23465 N23487 N23503 N23542 N23551 N23552 N23557 N23562 N23569 N23598 N23606 N23616 N23638 N23656 N23660 N23668 N23688 N23692 N23746 N23761 N23785 N23820 N23839 N23877 N23888 N23920 N23923 N23945 N23971 N23994 N24070 N24071 N24075 N24126 N24134 N24160 N24174 N24191 N24225 N24237 N24246 N24321 N24332 N24333 N24392 N24396 N24399 N24401 N24413 N24476 N24521 N24525 N24612 N24615 N24638 N24687 N24695 N24710 N24735 N24777 N24792 N24809 N24813 N24856 N24870 N24892 N24919 N24954 N24989 N24994 N25002 N25012 N25024 N25029 N25045 N25055 N25058 N25061 N25076 N25089 N25093 N25094 N25115 N25119 N25151 N25172 N25185 N25190 N25204 N25220 N25226 N25272 N25289 N25298 N25301 N25311 N25323 N25328 N25333 N25366 N25382 N25413 N25445 N25491 N25501 N25510 N25511 N25521 N25528 N25539 N25544 N25549 N25552 N25624 N25652 N25666 N25709 N25729 N25750 N25787 N25798 N25799 N25802 N25811 N25816 N25865 N25870 N25912 N25926 N25928 N25932 N25933 	N25963 N25967 N23115 N24764	1 1 0 0
5702	N715 N2326 N3583 N6801 N9014 N12009 N12529 N15791 N17480 N20941 N21169 N22001 	N23249 N24455 N9361 N9267	1 1 0 0
5703	N4153 N12892 	N13599 N19234 N24553 N22729	1 1 0 0
5704	N2326 N8114 N9222 N11660 N12874 N15186 N16343 	N23098 N24401 N12362 N22241	1 1 0 0
5705	N2059 N8143 	N20519 N24987 N6916 N25317	1 1 0 0
5706	N3303 	N8151 N23794 N23005 N19163	1 1 0 0
5707	N1677 N8351 	N8576 N21195 N21051 N2378	1 1 0 0
5708	N1400 N3087 N3496 N4560 N5334 N7208 N9416 N9687 N10211 N11142 N11840 N13023 N14026 N15309 N18420 N21125 	N22265 N24724 N5090 N8030	1 1 0 0
5709	N9222 N15107 N18334 	N20498 N22889 N1429 N17032	1 1 0 0
5710	N853 N1034 N1409 N2137 N2176 N2571 N2784 N4196 N4230 N6841 N7116 N8039 N9511 N10085 N10448 N10771 N11285 N11783 N11841 N13429 N13431 N14320 N14820 N16617 N17848 N18148 N18766 N18811 N18870 N19266 N19962 N20307 N21526 N21537 N21617 N22118 N22329 N22431 N22679 N22714 N23039 N23360 	N23648 N25855 N10809 N25521	1 1 0 0
5711	N101 N4572 N5245 N6066 N9192 N9340 N10584 N13599 N13922 N14933 N16478 N17028 N17851 N21801 	N23593 N24554 N24145 N20823	1 1 0 0
5712	N5690 	N12267 N16485 N20817 N356	1 1 0 0
5713	N1434 N8616 N12632 N20276 	N23861 N25933 N23364 N5309	1 1 0 0
5714	N4400 	N7242 N11880 N19594 N200	1 1 0 0
5715	N193 N291 N1878 N5259 N6079 N6914 N7242 N8331 N9087 N9661 N9714 N9777 N10351 N11279 N11874 N12930 N13501 N13820 N14579 N14631 N15028 N15094 N15290 N15599 N15791 N15818 N16117 N16594 N17188 N17216 N17484 N18532 N18558 N19330 N19533 N24191 N24333 N25029 N25061 	N25361 N25865 N23899 N14074	1 1 0 0
5716	N307 N530 N2034 N2248 N2478 N5225 N5777 N7290 N9396 N11312 N13257 N14586 N14669 N15734 N16458 N16944 N19590 N20653 N20654 N21131 N21728 N22388 	N22819 N23276 N18415 N14296	1 1 0 0
5717	N2738 N4101 N14099 N16863 	N21998 N24935 N10982 N20129	1 1 0 0
5718	N160 N238 N939 N1823 N2581 N4358 N5301 N5870 N12219 N13584 N14231 N15008 N15342 N16242 N22276 N22716 	N23401 N23865 N12299 N16802	1 1 0 0
